Date,Hour,Day,Month,DayOfWeek,Season,PM2_5,PM10,NO,NO2,SO2,CO,O3,NH3,Benzene,Toluene,Xylene,Temperature,Humidity,Wind_Speed,Wind_Direction,Pressure,Rainfall,Visibility,AQI
2024-02-28 17:58:48.712871,15,28,2,2,0,94.4,151.4,45.7,63.6,8.7,4.26,68.5,14.1,2.67,7.99,3.83,17.2,33.8,2.4,97.5,1023.6,0.0,9.1,214.7
2024-02-28 22:21:46.930693,6,28,2,2,0,66.3,108.3,18.7,42.1,38.1,4.38,30.0,17.6,4.6,13.66,2.58,11.4,40.4,2.1,26.3,1020.1,0.5,9.0,129.8
2024-02-29 02:44:45.148514,12,29,2,3,0,98.5,187.9,84.7,76.1,16.1,2.21,46.5,8.6,2.59,5.96,2.23,18.8,35.4,2.7,304.4,1019.9,0.3,8.5,228.3
2024-02-29 07:07:43.366336,20,29,2,3,0,80.7,147.8,42.4,50.2,7.7,1.57,41.8,0.0,1.69,3.32,2.44,20.6,31.9,6.1,148.2,1025.0,0.2,8.1,169.0
2024-02-29 11:30:41.584158,7,29,2,3,0,79.4,145.9,60.2,46.0,12.3,1.83,27.6,64.7,3.38,7.42,4.48,15.7,61.8,5.0,350.7,1023.2,0.4,9.4,164.7
2024-02-29 15:53:39.801980,9,29,2,3,0,88.4,96.8,67.6,60.0,6.6,3.44,24.7,25.9,4.65,13.61,4.56,10.3,53.4,3.3,99.9,1021.7,0.0,8.0,194.7
2024-02-29 20:16:38.019801,3,29,2,3,0,71.5,107.5,43.6,31.1,13.2,1.06,59.2,0.0,3.32,5.77,2.33,16.1,42.5,3.6,37.3,1021.0,0.6,10.9,138.3
2024-03-01 00:39:36.237623,15,1,3,4,1,63.8,84.5,24.1,39.2,6.8,0.72,54.3,9.5,0.71,1.27,0.87,15.5,35.8,5.1,11.5,1020.3,0.0,9.4,112.7
2024-03-01 05:02:34.455445,0,1,3,4,1,32.4,56.5,13.4,18.8,0.0,1.53,52.7,1.5,3.17,5.48,4.44,21.8,36.3,3.3,123.8,1018.2,0.4,8.9,76.5
2024-03-01 09:25:32.673267,5,1,3,4,1,38.5,40.3,12.3,27.6,14.0,1.05,15.0,31.4,2.55,7.31,2.21,10.1,38.9,3.8,274.3,1018.8,0.4,8.0,64.2
2024-03-01 13:48:30.891089,17,1,3,4,1,55.2,101.0,40.9,40.1,3.0,1.46,58.2,26.1,1.59,3.97,1.98,18.5,34.5,4.5,139.6,1021.9,2.6,8.2,100.7
2024-03-01 18:11:29.108910,0,1,3,4,1,38.9,68.7,21.9,31.0,10.1,1.0,69.2,18.0,4.57,12.9,2.36,16.2,35.8,5.1,203.8,1018.8,0.1,10.2,69.2
2024-03-01 22:34:27.326732,23,1,3,4,1,33.3,57.2,23.4,19.0,0.0,0.75,34.1,82.7,1.11,2.51,1.03,21.2,27.7,5.0,28.3,1019.4,0.3,8.4,57.2
2024-03-02 02:57:25.544554,9,2,3,5,1,43.5,71.9,18.6,33.6,37.6,1.31,22.0,21.0,2.96,8.14,3.25,10.8,43.3,4.2,329.8,1015.2,1.7,7.7,72.5
2024-03-02 07:20:23.762376,9,2,3,5,1,35.4,76.8,25.2,21.6,13.5,1.57,35.3,55.8,2.97,7.29,2.45,8.6,54.3,4.2,94.1,1018.9,0.0,9.0,78.5
2024-03-02 11:43:21.980198,12,2,3,5,1,52.1,86.1,27.8,29.1,0.4,2.01,43.1,11.8,1.9,3.3,1.64,12.4,39.8,3.9,147.8,1018.7,0.4,9.1,100.1
2024-03-02 16:06:20.198019,15,2,3,5,1,56.9,87.4,28.7,23.8,3.5,1.72,46.9,14.8,2.7,4.45,2.73,15.5,49.8,3.3,330.1,1015.1,1.7,9.6,94.8
2024-03-02 20:29:18.415841,11,2,3,5,1,48.5,90.9,30.0,33.3,5.9,0.61,41.4,0.0,5.86,10.41,7.82,12.9,41.5,2.7,86.6,1019.0,0.6,10.2,90.9
2024-03-03 00:52:16.633663,21,3,3,6,1,36.6,43.1,7.4,26.1,12.1,1.06,26.5,14.5,2.2,4.11,3.0,17.8,36.8,1.7,30.0,1019.9,0.9,9.9,61.0
2024-03-03 05:15:14.851485,23,3,3,6,1,31.1,34.4,13.3,20.4,5.2,1.06,17.2,18.3,2.09,4.8,1.68,13.4,25.9,2.5,54.5,1024.9,0.1,7.8,53.0
2024-03-03 09:38:13.069306,4,3,3,6,1,27.4,65.5,13.5,13.5,11.9,1.03,53.1,16.6,2.01,3.94,2.15,13.9,49.5,4.5,284.0,1018.8,0.8,9.4,65.5
2024-03-03 14:01:11.287128,16,3,3,6,1,53.4,90.1,54.6,31.5,33.0,1.39,73.2,3.2,1.31,3.05,1.93,20.2,34.0,3.2,123.0,1017.7,1.3,6.6,90.1
2024-03-03 18:24:09.504950,7,3,3,6,1,41.4,86.7,18.7,25.6,65.9,2.65,25.8,19.5,2.33,4.07,2.96,10.7,50.5,4.6,74.0,1019.8,0.2,10.4,108.1
2024-03-03 22:47:07.722772,23,3,3,6,1,35.8,30.6,17.0,18.5,39.9,0.86,14.2,4.9,1.23,2.79,0.72,18.5,36.7,4.1,69.2,1011.8,0.5,7.8,59.7
2024-03-04 03:10:05.940594,6,4,3,0,1,44.4,92.7,22.0,27.1,4.8,1.33,15.0,0.0,1.93,3.73,1.23,8.0,46.6,3.5,212.8,1019.0,0.7,7.7,92.7
2024-03-04 07:33:04.158415,7,4,3,0,1,46.5,69.9,27.9,34.3,3.4,1.01,26.4,21.5,2.96,5.08,3.46,9.5,56.2,3.2,124.1,1013.4,0.3,8.6,77.5
2024-03-04 11:56:02.376237,17,4,3,0,1,64.4,101.6,29.1,35.4,6.9,1.92,61.2,4.8,2.28,3.57,1.19,17.9,37.8,3.4,91.3,1018.2,0.3,8.9,114.7
2024-03-04 16:19:00.594059,18,4,3,0,1,48.1,70.2,29.8,30.8,9.6,0.83,50.9,6.2,1.08,2.49,1.11,20.0,28.8,2.9,272.7,1016.4,0.7,8.4,80.2
2024-03-04 20:41:58.811881,3,4,3,0,1,32.0,62.3,19.5,22.5,0.0,1.7,53.0,10.1,2.02,4.81,2.27,12.0,38.3,3.3,197.8,1020.8,0.7,7.8,85.0
2024-03-05 01:04:57.029702,13,5,3,1,1,72.2,106.4,50.9,52.5,24.1,1.93,49.1,9.0,3.13,8.59,2.11,16.2,44.4,3.7,280.1,1022.6,0.0,9.4,140.7
2024-03-05 05:27:55.247524,8,5,3,1,1,50.5,64.8,44.2,34.4,19.8,1.06,14.8,13.7,1.57,3.84,2.35,10.5,54.3,3.3,233.3,1018.0,0.0,9.3,84.2
2024-03-05 09:50:53.465346,14,5,3,1,1,66.0,108.5,63.0,32.2,15.7,1.45,43.5,36.4,2.92,6.03,4.16,16.9,38.1,4.2,311.2,1022.0,0.4,9.1,120.0
2024-03-05 14:13:51.683168,13,5,3,1,1,59.4,109.0,38.8,49.7,58.6,1.26,47.2,36.3,1.56,4.03,1.56,14.4,45.1,1.3,289.8,1021.4,1.0,9.1,106.0
2024-03-05 18:36:49.900990,23,5,3,1,1,38.4,53.5,14.5,23.6,5.7,0.9,18.0,26.8,4.47,10.29,5.95,16.2,38.9,2.4,276.9,1017.8,0.1,8.1,64.0
2024-03-05 22:59:48.118811,22,5,3,1,1,42.8,44.4,28.7,26.2,48.6,1.11,22.5,4.4,2.15,5.62,2.5,19.4,35.7,2.7,206.3,1016.7,0.6,8.0,71.3
2024-03-06 03:22:46.336633,15,6,3,2,1,62.9,100.2,61.4,33.3,0.0,1.35,57.6,2.6,3.56,9.5,3.01,16.5,37.2,5.5,208.1,1016.3,0.1,9.6,109.7
2024-03-06 07:45:44.554455,16,6,3,2,1,53.3,94.8,29.3,41.2,10.7,2.22,60.1,2.9,2.95,7.93,2.11,19.1,43.9,2.8,228.6,1015.5,0.0,9.3,102.8
2024-03-06 12:08:42.772277,21,6,3,2,1,46.3,92.3,28.1,20.9,14.8,2.94,27.0,25.7,5.32,8.09,3.02,18.0,29.1,4.0,161.8,1019.2,0.0,9.0,111.8
2024-03-06 16:31:40.990099,4,6,3,2,1,39.0,47.9,21.9,19.7,8.3,0.89,46.3,13.9,3.82,7.76,4.44,16.3,36.5,3.4,117.1,1021.9,0.3,8.6,65.0
2024-03-06 20:54:39.207920,17,6,3,2,1,60.5,119.4,30.0,42.3,16.9,0.65,55.2,11.4,2.58,6.17,2.91,18.1,25.4,6.8,288.0,1011.5,0.1,8.5,112.9
2024-03-07 01:17:37.425742,18,7,3,3,1,54.2,86.2,46.0,37.5,22.9,1.31,57.4,28.7,2.0,5.21,2.67,18.1,31.5,4.9,40.0,1018.9,0.3,9.5,90.3
2024-03-07 05:40:35.643564,3,7,3,3,1,35.1,52.2,14.6,20.2,13.7,0.89,39.0,30.6,1.29,2.13,1.29,11.9,42.2,5.2,143.1,1018.5,0.4,8.3,58.5
2024-03-07 10:03:33.861386,21,7,3,3,1,38.4,45.3,27.3,28.7,10.1,1.64,27.4,0.0,1.19,3.38,1.19,19.5,30.7,1.3,107.1,1012.9,0.4,10.7,82.0
2024-03-07 14:26:32.079207,16,7,3,3,1,60.2,97.6,62.8,44.5,40.5,1.24,65.4,1.7,1.49,4.3,1.9,16.1,34.2,2.2,301.4,1019.2,1.1,10.6,100.7
2024-03-07 18:49:30.297029,8,7,3,3,1,56.1,78.3,39.0,33.8,44.0,0.99,6.5,9.9,1.12,1.83,0.81,9.8,49.7,4.4,137.2,1018.7,0.1,8.6,93.5
2024-03-07 23:12:28.514851,11,7,3,3,1,57.5,101.7,60.1,42.6,25.7,1.19,45.1,22.7,1.63,4.48,2.31,13.4,43.8,2.9,240.4,1018.9,0.0,9.0,101.1
2024-03-08 03:35:26.732673,11,8,3,4,1,61.7,123.4,49.2,31.9,19.9,0.95,38.1,46.3,1.57,3.79,1.1,10.5,52.3,3.0,347.4,1019.4,0.1,10.0,115.6
2024-03-08 07:58:24.950495,22,8,3,4,1,43.3,79.8,26.0,24.3,3.2,0.55,26.3,38.8,3.26,8.37,4.39,19.5,32.4,4.3,86.3,1020.5,0.1,10.6,79.8
2024-03-08 12:21:23.168316,23,8,3,4,1,44.3,82.2,26.6,32.5,2.7,1.07,26.7,8.2,3.38,6.49,4.25,18.6,40.0,8.0,202.4,1016.2,0.5,7.4,82.2
2024-03-08 16:44:21.386138,19,8,3,4,1,54.3,87.5,34.2,32.4,4.1,0.79,35.6,0.4,1.19,3.01,0.77,18.3,33.8,3.3,236.7,1020.6,1.0,10.4,90.5
2024-03-08 21:07:19.603960,15,8,3,4,1,62.8,102.5,23.0,38.4,3.8,1.5,62.1,17.3,0.93,2.77,1.14,11.1,36.6,6.6,47.9,1016.8,0.9,9.2,109.3
2024-03-09 01:30:17.821782,2,9,3,5,1,20.3,15.9,12.7,19.4,11.7,1.19,37.2,28.5,1.62,2.51,0.93,13.8,40.7,5.0,203.1,1019.7,0.3,10.5,59.5
2024-03-09 05:53:16.039603,21,9,3,5,1,38.7,45.1,18.2,25.9,16.2,0.84,41.6,2.0,2.58,7.36,2.87,18.8,33.5,6.2,101.2,1021.2,0.8,9.7,64.5
2024-03-09 10:16:14.257425,3,9,3,5,1,33.1,54.5,13.9,16.4,7.2,1.47,38.5,13.6,0.81,1.97,0.77,10.4,39.0,4.7,197.0,1016.7,0.0,8.7,73.5
2024-03-09 14:39:12.475247,4,9,3,5,1,30.1,41.8,19.6,12.6,7.1,0.72,48.1,6.2,6.45,14.82,8.52,7.5,48.4,3.8,304.8,1020.1,0.0,9.7,50.2
2024-03-09 19:02:10.693069,1,9,3,5,1,35.5,79.5,13.7,18.4,5.9,0.51,48.7,37.3,2.67,7.52,3.75,17.1,42.4,2.3,328.5,1018.1,0.8,10.5,79.5
2024-03-09 23:25:08.910891,22,9,3,5,1,32.3,45.7,13.1,23.1,5.3,0.94,26.3,34.0,1.97,4.64,1.72,18.4,21.2,3.8,58.6,1024.7,0.0,9.3,53.8
2024-03-10 03:48:07.128712,11,10,3,6,1,49.9,72.2,33.8,24.2,0.9,1.82,33.2,3.9,1.21,2.76,1.75,9.6,44.2,3.7,39.7,1017.0,0.0,8.6,91.0
2024-03-10 08:11:05.346534,5,10,3,6,1,24.8,41.8,0.0,22.3,4.3,1.42,32.9,55.5,3.34,5.14,4.5,8.8,52.6,4.0,269.4,1015.5,0.2,8.9,71.0
2024-03-10 12:34:03.564356,1,10,3,6,1,26.0,31.3,12.2,20.3,30.3,1.08,64.3,21.5,1.68,4.93,2.15,15.8,41.4,2.6,92.4,1018.2,0.1,9.7,64.3
2024-03-10 16:57:01.782178,9,10,3,6,1,45.4,76.9,34.0,33.6,0.0,2.86,10.9,32.8,0.99,2.98,0.61,11.5,50.6,4.1,129.8,1022.0,0.9,8.0,110.8
2024-03-10 21:20:00.000000,17,10,3,6,1,51.9,52.7,29.7,27.5,0.0,1.72,40.0,5.9,1.74,3.82,1.67,18.3,35.4,2.1,140.7,1015.2,0.6,8.1,86.5
2024-03-11 01:42:58.217821,23,11,3,0,1,31.1,24.8,15.6,26.6,0.0,0.84,14.4,14.6,2.77,6.39,3.61,17.2,34.7,8.0,258.7,1018.6,0.8,10.2,51.8
2024-03-11 06:05:56.435643,13,11,3,0,1,67.2,75.5,30.2,44.7,32.1,1.66,58.3,4.2,2.57,5.73,2.39,14.0,51.3,3.4,198.0,1015.6,0.3,9.4,124.0
2024-03-11 10:28:54.653465,14,11,3,0,1,54.0,80.0,18.2,50.8,23.0,1.02,50.3,20.1,4.06,8.01,5.5,16.8,35.5,1.8,318.5,1018.7,0.3,9.5,90.0
2024-03-11 14:51:52.871287,20,11,3,0,1,44.0,80.8,40.6,36.1,17.7,1.84,33.7,14.7,1.69,4.15,2.37,18.0,37.3,3.1,103.5,1019.2,0.1,8.4,92.0
2024-03-11 19:14:51.089108,21,11,3,0,1,42.6,76.2,33.8,34.2,13.7,0.7,50.4,22.9,1.64,3.4,1.82,21.6,34.2,4.2,114.6,1017.2,0.4,9.5,76.2
2024-03-11 23:37:49.306930,6,11,3,0,1,43.5,44.2,14.9,27.8,6.0,0.74,15.4,29.1,2.01,3.39,1.08,8.1,57.4,6.1,296.3,1017.1,0.3,10.4,72.5
2024-03-12 04:00:47.524752,23,12,3,1,1,38.5,57.7,9.2,23.5,5.8,0.98,30.7,0.0,1.62,3.56,1.57,19.0,38.5,4.6,202.0,1016.2,0.1,9.6,64.2
2024-03-12 08:23:45.742574,12,12,3,1,1,64.7,111.1,28.0,48.0,0.0,1.13,29.8,30.4,2.66,5.18,2.01,10.5,49.4,2.3,290.8,1011.8,0.1,9.5,115.7
2024-03-12 12:46:43.960396,22,12,3,1,1,48.8,73.2,29.0,22.0,0.0,1.3,15.3,33.4,1.49,2.76,1.53,17.7,33.2,4.3,118.7,1017.4,1.6,10.1,81.3
2024-03-12 17:09:42.178217,2,12,3,1,1,35.9,47.7,7.3,27.5,19.1,1.03,62.8,3.6,1.43,3.71,1.43,14.0,41.7,1.7,289.1,1016.6,0.1,8.9,62.8
2024-03-12 21:32:40.396039,2,12,3,1,1,35.0,34.3,15.6,25.1,4.0,1.23,60.6,63.3,2.26,4.77,2.92,15.9,50.6,3.3,65.1,1020.4,0.8,8.6,61.5
2024-03-13 01:55:38.613861,21,13,3,2,1,49.2,73.0,20.4,28.0,40.0,1.53,24.0,6.3,2.6,5.51,1.43,20.5,25.3,5.6,186.9,1013.2,0.1,8.5,82.0
2024-03-13 06:18:36.831683,16,13,3,2,1,69.3,94.2,56.9,30.7,5.0,1.81,39.4,12.8,1.31,3.87,0.67,19.5,33.1,2.6,293.8,1015.6,1.0,7.7,131.0
2024-03-13 10:41:35.049504,4,13,3,2,1,37.9,66.1,12.3,23.4,2.8,0.94,38.6,2.4,2.07,6.19,2.61,10.7,52.0,2.3,148.0,1017.0,0.6,10.5,66.1
2024-03-13 15:04:33.267326,21,13,3,2,1,42.7,83.7,9.3,26.7,9.0,1.61,30.7,54.6,3.89,6.09,5.47,19.2,35.7,4.6,131.3,1014.5,0.1,9.2,83.7
2024-03-13 19:27:31.485148,2,13,3,2,1,27.4,28.3,8.9,17.1,13.0,0.92,73.4,4.3,7.21,17.02,5.23,14.6,52.4,3.0,159.3,1022.4,0.6,11.2,73.4
2024-03-13 23:50:29.702970,16,13,3,2,1,64.8,83.8,53.0,36.9,16.0,2.9,47.6,7.7,3.76,5.75,3.17,18.6,34.4,3.9,194.5,1020.4,0.1,8.0,116.0
2024-03-14 04:13:27.920792,4,14,3,3,1,33.2,49.5,11.8,26.9,63.2,1.39,37.6,15.1,1.99,5.79,2.52,9.9,47.7,3.1,274.2,1017.0,0.8,9.9,79.0
2024-03-14 08:36:26.138613,1,14,3,3,1,28.2,47.6,14.1,22.7,1.1,0.84,57.4,0.0,1.92,4.69,1.94,15.9,46.0,3.8,104.7,1018.3,0.0,9.8,57.4
2024-03-14 12:59:24.356435,19,14,3,3,1,48.6,86.5,30.7,33.2,7.1,2.28,46.9,0.0,3.23,8.46,3.59,17.1,35.0,3.8,176.1,1018.5,0.2,8.7,103.5
2024-03-14 17:22:22.574257,20,14,3,3,1,49.6,85.9,31.6,24.5,16.0,2.4,33.7,4.0,2.7,6.89,1.43,20.9,38.7,2.8,358.6,1020.1,1.6,7.4,105.0
2024-03-14 21:45:20.792079,2,14,3,3,1,30.3,55.2,9.6,21.8,10.2,2.15,49.0,5.7,2.18,5.39,3.0,12.5,39.1,1.5,29.7,1015.1,0.2,9.6,101.9
2024-03-15 02:08:19.009901,2,15,3,4,1,35.7,50.5,20.6,27.7,75.8,1.45,52.4,9.8,0.98,2.15,0.65,11.5,45.2,1.6,42.0,1016.0,0.3,8.1,94.8
2024-03-15 06:31:17.227722,14,15,3,4,1,61.8,96.3,55.9,41.8,12.2,1.12,57.2,40.5,2.63,4.19,3.25,13.3,34.7,3.9,114.3,1013.5,0.1,6.7,106.0
2024-03-15 10:54:15.445544,0,15,3,4,1,40.8,61.8,16.2,22.4,4.1,0.67,68.9,16.5,2.46,5.18,1.39,19.4,44.3,3.3,106.6,1019.9,0.4,7.3,68.9
2024-03-15 15:17:13.663366,17,15,3,4,1,60.4,58.6,41.0,43.1,1.4,1.05,61.5,75.3,1.78,4.06,2.67,17.6,36.7,2.1,44.5,1020.2,1.1,8.8,101.3
2024-03-15 19:40:11.881188,21,15,3,4,1,48.0,90.6,30.4,35.1,42.2,1.82,26.8,3.9,3.15,7.19,4.43,23.5,35.7,1.7,70.6,1018.9,0.7,9.1,91.0
2024-03-16 00:03:10.099009,18,16,3,5,1,46.9,82.3,37.2,37.8,4.2,4.19,65.2,14.8,3.29,5.67,4.58,19.5,31.3,3.2,211.6,1015.8,0.7,10.2,127.4
2024-03-16 04:26:08.316831,5,16,3,5,1,32.9,35.1,15.9,22.5,9.1,1.2,35.4,5.4,1.25,2.56,0.66,13.2,51.3,4.2,113.8,1017.6,1.1,10.4,60.0
2024-03-16 08:49:06.534653,4,16,3,5,1,29.6,41.5,20.2,15.2,8.7,0.99,42.8,5.5,2.89,7.4,2.18,15.4,53.9,2.3,80.9,1015.3,0.2,9.2,49.5
2024-03-16 13:12:04.752475,16,16,3,5,1,43.7,83.6,12.9,39.4,8.1,2.03,51.9,21.1,4.16,8.73,6.19,17.1,32.1,2.9,171.1,1016.3,0.0,8.5,100.4
2024-03-16 17:35:02.970297,1,16,3,5,1,34.3,65.3,7.7,18.2,9.7,1.18,70.3,17.4,2.82,5.56,3.18,17.1,48.1,3.1,205.4,1012.4,0.0,8.6,70.3
2024-03-16 21:58:01.188118,12,16,3,5,1,46.4,75.8,27.3,31.6,0.0,2.76,40.7,38.8,3.16,7.4,2.03,10.0,49.6,2.2,17.9,1019.7,0.1,7.2,109.5
2024-03-17 02:20:59.405940,10,17,3,6,1,45.1,57.6,23.5,26.7,17.8,1.2,34.6,25.1,1.59,2.61,1.68,10.2,47.5,1.8,6.2,1015.2,0.1,9.6,75.2
2024-03-17 06:43:57.623762,17,17,3,6,1,46.5,68.4,28.2,35.7,15.4,1.92,54.5,7.9,1.84,3.11,2.64,17.4,32.3,3.3,279.8,1016.3,0.2,9.7,96.0
2024-03-17 11:06:55.841584,4,17,3,6,1,38.2,39.5,19.8,23.0,4.6,1.35,32.5,16.4,2.58,4.76,3.68,14.3,50.1,4.9,233.5,1019.5,0.1,9.6,67.5
2024-03-17 15:29:54.059405,18,17,3,6,1,54.8,69.2,20.7,28.1,3.7,1.68,38.9,6.2,2.53,6.75,1.8,21.4,31.1,4.1,40.0,1014.3,0.4,9.2,91.3
2024-03-17 19:52:52.277227,16,17,3,6,1,54.4,75.0,39.5,37.6,11.4,0.89,61.0,49.4,1.28,3.65,1.17,19.9,42.0,3.7,124.5,1017.7,0.2,8.4,90.7
2024-03-18 00:15:50.495049,5,18,3,0,1,29.8,52.6,30.3,29.4,6.8,0.49,22.3,116.7,2.56,5.03,2.05,8.6,50.8,2.6,139.7,1017.9,2.0,10.0,52.6
2024-03-18 04:38:48.712871,8,18,3,0,1,54.7,60.4,21.7,33.8,2.0,0.76,10.0,18.9,2.47,5.13,1.37,10.1,60.2,2.5,256.1,1014.0,0.7,9.4,91.2
2024-03-18 09:01:46.930693,1,18,3,0,1,36.6,29.9,26.3,22.7,19.3,1.46,67.2,62.7,1.33,2.33,1.91,16.1,42.4,6.2,223.2,1017.7,1.5,8.1,73.0
2024-03-18 13:24:45.148514,10,18,3,0,1,46.4,65.2,41.2,36.0,3.1,2.85,30.8,32.2,2.94,4.42,3.48,9.3,56.3,4.4,338.7,1019.5,0.2,8.9,110.6
2024-03-18 17:47:43.366336,6,18,3,0,1,41.2,52.7,20.6,24.5,147.5,0.72,17.1,30.9,1.52,3.15,1.86,10.7,51.9,2.9,352.7,1022.5,0.8,8.7,122.5
2024-03-18 22:10:41.584158,2,18,3,0,1,37.9,59.4,17.9,25.0,14.0,1.28,27.0,2.1,2.45,5.28,1.52,14.2,35.6,6.6,36.9,1016.7,2.3,9.3,64.0
2024-03-19 02:33:39.801980,13,19,3,1,1,55.1,87.5,22.2,48.3,16.2,0.75,35.5,6.6,1.51,2.69,1.22,12.9,44.6,3.6,32.6,1016.4,0.2,8.5,91.8
2024-03-19 06:56:38.019801,13,19,3,1,1,59.5,89.7,63.7,42.1,15.9,1.33,68.8,0.0,1.89,4.05,1.98,14.6,37.5,1.6,222.2,1025.6,1.6,10.1,99.2
2024-03-19 11:19:36.237623,2,19,3,1,1,31.8,51.6,14.8,20.9,3.6,1.07,55.3,11.0,1.94,3.91,1.73,13.8,42.5,4.5,289.0,1016.0,1.0,9.9,55.3
2024-03-19 15:42:34.455445,4,19,3,1,1,35.5,56.4,14.5,25.4,2.2,1.37,32.7,16.3,2.27,6.06,3.27,11.0,49.6,1.6,345.9,1018.2,0.1,9.6,68.5
2024-03-19 20:05:32.673267,1,19,3,1,1,37.5,79.4,16.7,19.6,6.1,0.71,66.2,30.3,0.91,1.83,1.16,12.4,36.4,3.1,359.7,1018.8,0.5,8.6,79.4
2024-03-20 00:28:30.891089,16,20,3,2,1,55.3,93.5,47.5,47.9,2.9,1.59,53.0,0.0,2.86,8.22,2.52,17.7,33.3,3.5,253.2,1014.5,2.1,9.0,93.5
2024-03-20 04:51:29.108910,8,20,3,2,1,48.1,63.6,38.9,37.5,6.8,1.28,9.9,0.0,3.61,10.26,4.7,11.2,58.7,4.3,0.0,1020.4,0.3,8.5,80.2
2024-03-20 09:14:27.326732,1,20,3,2,1,45.6,89.8,3.7,24.4,21.0,0.55,60.8,0.0,1.05,3.0,1.19,14.9,31.3,4.9,319.8,1024.1,0.7,9.5,89.8
2024-03-20 13:37:25.544554,4,20,3,2,1,27.4,31.1,7.8,22.2,18.3,1.49,40.9,5.8,4.3,11.69,6.17,10.7,54.8,4.2,44.3,1016.6,0.4,10.7,74.5
2024-03-20 18:00:23.762376,23,20,3,2,1,34.9,46.1,26.2,24.5,10.4,1.12,8.0,34.1,5.06,9.04,4.73,18.6,38.8,2.0,272.7,1020.5,0.7,8.7,58.2
2024-03-20 22:23:21.980198,6,20,3,2,1,44.0,59.0,19.3,20.1,8.1,0.81,22.6,22.5,0.62,1.84,0.72,9.0,42.8,4.5,293.6,1013.4,0.0,7.9,73.3
2024-03-21 02:46:20.198019,16,21,3,3,1,61.5,115.5,58.4,35.7,5.5,1.62,49.3,25.9,1.03,2.06,1.47,17.3,24.5,2.2,245.9,1019.3,0.7,9.3,110.3
2024-03-21 07:09:18.415841,11,21,3,3,1,59.3,90.2,18.8,43.1,5.5,2.48,35.5,26.0,5.01,7.87,6.95,10.0,44.1,2.5,295.4,1015.4,2.1,10.0,106.0
2024-03-21 11:32:16.633663,4,21,3,3,1,44.0,88.4,10.8,20.9,27.2,0.71,38.4,7.5,1.65,2.66,1.95,13.7,43.8,4.3,285.7,1021.8,0.6,11.2,88.4
2024-03-21 15:55:14.851485,7,21,3,3,1,50.1,83.9,21.4,40.1,31.5,0.77,31.9,17.0,1.27,2.12,1.81,8.7,51.5,4.1,287.1,1015.5,0.6,6.5,83.9
2024-03-21 20:18:13.069306,0,21,3,3,1,26.0,19.4,13.1,21.9,15.5,0.63,47.7,2.2,2.94,7.16,3.34,21.9,35.5,1.9,117.7,1014.6,0.4,8.1,47.7
2024-03-22 00:41:11.287128,17,22,3,4,1,61.7,109.3,25.0,33.4,17.6,4.18,61.5,20.7,1.34,3.87,0.94,18.1,38.7,4.7,349.2,1018.1,0.2,7.7,127.2
2024-03-22 05:04:09.504950,8,22,3,4,1,44.9,54.3,21.2,33.6,9.2,1.88,13.7,22.2,2.46,6.52,1.41,7.0,48.1,7.6,316.7,1016.1,0.1,6.2,94.0
2024-03-22 09:27:07.722772,11,22,3,4,1,59.6,115.7,34.1,41.0,9.2,1.08,39.5,5.5,4.96,9.9,3.03,10.3,49.2,6.3,11.8,1018.4,0.7,9.1,110.5
2024-03-22 13:50:05.940594,3,22,3,4,1,40.1,54.0,20.2,27.4,8.6,0.98,25.6,26.6,0.96,2.13,0.65,16.0,43.3,3.7,261.6,1016.6,0.5,10.3,66.8
2024-03-22 18:13:04.158415,19,22,3,4,1,42.1,39.7,26.8,33.2,4.2,1.57,59.7,32.7,2.39,4.34,2.82,22.3,32.6,6.7,200.6,1018.5,0.3,9.3,78.5
2024-03-22 22:36:02.376237,5,22,3,4,1,43.9,81.2,24.6,21.9,20.2,1.06,41.3,0.0,1.24,2.02,0.91,11.6,51.9,4.1,189.6,1021.3,0.2,8.8,81.2
2024-03-23 02:59:00.594059,13,23,3,5,1,54.5,65.2,32.5,32.0,10.5,1.35,49.3,1.8,3.86,8.93,2.13,10.8,45.5,1.2,35.8,1016.8,1.3,8.5,90.8
2024-03-23 07:21:58.811881,20,23,3,5,1,39.3,42.4,12.1,32.1,10.8,0.75,55.9,11.1,2.31,6.15,1.37,17.7,36.2,3.6,120.1,1020.3,0.9,9.6,65.5
2024-03-23 11:44:57.029702,17,23,3,5,1,51.7,87.4,16.6,41.1,13.1,1.2,53.5,42.1,2.89,4.82,3.18,21.1,38.8,2.9,216.9,1016.6,0.0,8.7,87.4
2024-03-23 16:07:55.247524,14,23,3,5,1,62.5,118.5,59.3,32.2,9.0,1.4,68.1,13.6,1.87,5.12,1.97,14.4,35.4,4.0,274.0,1014.8,0.1,8.1,112.3
2024-03-23 20:30:53.465346,21,23,3,5,1,30.8,43.8,20.0,24.5,11.2,1.69,39.3,0.0,4.17,10.97,3.52,20.9,35.2,3.6,265.3,1023.7,0.5,8.1,84.5
2024-03-24 00:53:51.683168,4,24,3,6,1,35.0,51.6,5.9,24.3,3.1,1.05,38.0,14.6,1.18,2.71,1.63,13.2,44.3,5.4,213.0,1019.2,2.8,10.7,58.3
